Price,Close,MA_1,MA_7,MA_20,BB_upper,BB_lower,CCI
Ticker,EURINR=X,,,,,,
Date,,,,,,,
2023-01-31 00:00:00+00:00,88.375,88.375,88.52314213344029,88.0222999572754,89.08796647804527,86.95663343650551,57.369285948829976
2023-02-01 00:00:00+00:00,88.73600006103516,88.73600006103516,88.6479993547712,88.09814987182617,89.1387296751633,87.05757006848903,102.97097236240009
2023-02-02 00:00:00+00:00,89.9469985961914,89.9469985961914,88.84885624476841,88.21524963378906,89.5165955839247,86.91390368365342,235.6725031441693
2023-02-03 00:00:00+00:00,89.39099884033203,89.39099884033203,88.93785640171596,88.34344940185547,89.57210603145707,87.11479277225386,145.72079601546562
2023-02-06 00:00:00+00:00,88.69000244140625,88.69000244140625,88.8999993460519,88.4028995513916,89.5736192555726,87.2321798472106,41.94743516076983
2023-02-07 00:00:00+00:00,88.7040023803711,88.7040023803711,88.90885707310268,88.43189964294433,89.6022648694674,87.26153441642126,39.65932945080635
2023-02-08 00:00:00+00:00,88.83100128173828,88.83100128173828,88.95342908586774,88.49434967041016,89.60556417599732,87.383135164823,52.36267252598447
2023-02-09 00:00:00+00:00,88.49800109863281,88.49800109863281,88.97100067138672,88.52899971008301,89.59187438689335,87.46612503327268,-5.278599233164922
2023-02-10 00:00:00+00:00,88.56300354003906,88.56300354003906,88.946286882673,88.55659980773926,89.59112854819166,87.52207106728686,1.1661149380728537
2023-02-13 00:00:00+00:00,88.0260009765625,88.0260009765625,88.67185865129743,88.56029968261718,89.58621757846494,87.53438178676943,-98.2887233705113
2023-02-14 00:00:00+00:00,88.5469970703125,88.5469970703125,88.55128696986607,88.56999969482422,89.59132303074068,87.54867635890776,-4.33929392563616
2023-02-15 00:00:00+00:00,88.92900085449219,88.92900085449219,88.58542960030692,88.6162498474121,89.61313696046601,87.6193627343582,60.77843978445177
2023-02-16 00:00:00+00:00,88.40399932861328,88.40399932861328,88.54257202148438,88.64324989318848,89.58190084167141,87.70459894470555,-50.44678569557151
2023-02-17 00:00:00+00:00,88.13200378417969,88.13200378417969,88.44271523611886,88.65300025939942,89.56441776657955,87.74158275221929,-112.9898477898584
2023-02-20 00:00:00+00:00,88.43299865722656,88.43299865722656,88.43342917306083,88.68155021667481,89.52161981464272,87.8414806187069,-58.820722879667805
2023-02-21 00:00:00+00:00,88.25700378417969,88.25700378417969,88.38971492222377,88.66735038757324,89.52680041058257,87.8079003645639,-92.89585278830414
2023-02-22 00:00:00+00:00,88.18499755859375,88.18499755859375,88.4124287196568,88.63820037841796,89.52246611911357,87.75393463772235,-98.05760687553048
2023-02-23 00:00:00+00:00,87.7750015258789,87.7750015258789,88.30214364188058,88.57920036315917,89.52946648526658,87.62893424105177,-165.65708332567127
2023-02-24 00:00:00+00:00,87.48600006103516,87.48600006103516,88.09600067138672,88.52140045166016,89.58897062081743,87.45383028250288,-189.35281108948467
2023-02-27 00:00:00+00:00,87.37000274658203,87.37000274658203,87.94828687395368,88.46395072937011,89.64923819631275,87.27866326242747,-173.7874065111811
2023-02-28 00:00:00+00:00,87.60600280761719,87.60600280761719,87.8731438773019,88.42550086975098,89.67128532958456,87.17971640991739,-119.06562197808837
2023-03-01 00:00:00+00:00,87.34100341796875,87.34100341796875,87.71714455740792,88.35575103759766,89.68195051970703,87.02955155548828,-134.66024371575406
2023-03-02 00:00:00+00:00,87.85399627685547,87.85399627685547,87.65957205636161,88.25110092163087,89.36133846633241,87.14086337692932,-59.0284021159566
2023-03-03 00:00:00+00:00,87.21600341796875,87.21600341796875,87.52114432198661,88.1423511505127,89.2076417705657,87.07706053045969,-137.99890464205876
2023-03-06 00:00:00+00:00,86.81600189208984,86.81600189208984,87.38414437430245,88.04865112304688,89.23401768998154,86.86328455611222,-166.08560379602483
2023-03-07 00:00:00+00:00,87.3479995727539,87.3479995727539,87.3644300188337,87.98085098266601,89.16350510385799,86.79819686147404,-84.1169502969904
2023-03-08 00:00:00+00:00,86.44000244140625,86.44000244140625,87.23157283238002,87.86130104064941,89.15982660796632,86.5627754733325,-176.7455815964618
2023-03-09 00:00:00+00:00,86.38300323486328,86.38300323486328,87.05685860770089,87.75555114746093,89.17464038268062,86.33646191224125,-157.92911657273973
2023-03-10 00:00:00+00:00,86.73500061035156,86.73500061035156,86.9702867780413,87.66415100097656,89.09964702895834,86.22865497299478,-104.980029454776
2023-03-13 00:00:00+00:00,87.1259994506836,87.1259994506836,86.86628723144531,87.61915092468261,89.06328632940654,86.17501551995869,-55.31418805134661
2023-03-14 00:00:00+00:00,88.13800048828125,88.13800048828125,86.99800109863281,87.59870109558105,88.99841505572635,86.19898713543574,62.78960850346661
2023-03-15 00:00:00+00:00,88.16899871826172,88.16899871826172,87.1912863595145,87.56070098876953,88.84484377686996,86.27655820066909,75.85715441005146
2023-03-16 00:00:00+00:00,87.66500091552734,87.66500091552734,87.236572265625,87.52375106811523,88.74679974194163,86.30070239428883,18.922270991401298
2023-03-17 00:00:00+00:00,87.61599731445312,87.61599731445312,87.40457153320312,87.49795074462891,88.68830700687975,86.30759448237806,16.67857793472585
2023-03-20 00:00:00+00:00,87.94200134277344,87.94200134277344,87.62728554861886,87.47340087890625,88.60116677140515,86.34563498640735,69.6452932300616
2023-03-21 00:00:00+00:00,88.36799621582031,88.36799621582031,87.8605706351144,87.47895050048828,88.62391355684743,86.33398744412914,130.67847302357347
2023-03-22 00:00:00+00:00,88.99600219726562,88.99600219726562,88.12771388462612,87.51950073242188,88.8170306836647,86.22197078117905,199.50065047388722
2023-03-23 00:00:00+00:00,89.625,89.625,88.34014238630023,87.61200065612793,89.21421922790964,86.00978208434623,228.81541485251316
2023-03-24 00:00:00+00:00,89.0459976196289,89.0459976196289,88.46542794363839,87.69000053405762,89.41367697170607,85.96632409640917,136.5971012554668
2023-03-27 00:00:00+00:00,88.5260009765625,88.5260009765625,88.5884279523577,87.74780044555663,89.50352604176372,85.99207484934955,74.82204783601583
2023-03-28 00:00:00+00:00,88.75399780273438,88.75399780273438,88.7509994506836,87.8052001953125,89.61561745920297,85.99478293142202,85.87192832543619
2023-03-29 00:00:00+00:00,88.98200225830078,88.98200225830078,88.89957101004464,87.8872501373291,89.75686260870127,86.01763766595694,95.11111022733067
2023-03-30 00:00:00+00:00,89.05500030517578,89.05500030517578,88.99771445138114,87.94730033874512,89.88820654970306,86.00639412778719,90.21100149167509
2023-03-31 00:00:00+00:00,89.44200134277344,89.44200134277344,89.06142861502511,88.05860023498535,90.07669667709095,86.04050379287975,109.06152895115079
2023-04-03 00:00:00+00:00,89.0260009765625,89.0260009765625,88.97585732596261,88.16910018920899,90.14223537497197,86.195965003446,70.27523016144104
2023-04-04 00:00:00+00:00,89.59700012207031,89.59700012207031,89.05457196916852,88.2815502166748,90.31313184131773,86.24996859203188,105.4053058158654
2023-04-05 00:00:00+00:00,89.89600372314453,89.89600372314453,89.25028664725167,88.45435028076172,90.41301541086945,86.49568515065398,120.93666064608708
2023-04-06 00:00:00+00:00,89.27799987792969,89.27799987792969,89.32514408656529,88.59910011291504,90.32759949145851,86.87060073437156,63.68452151711435
2023-04-07 00:00:00+00:00,89.30500030517578,89.30500030517578,89.37128666469029,88.72760009765625,90.24138282468752,87.21381737062498,61.38501351093224
2023-04-10 00:00:00+00:00,89.30599975585938,89.30599975585938,89.40714372907367,88.83660011291504,90.16773399070294,87.50546623512713,56.74415949307903
2023-04-11 00:00:00+00:00,88.31700134277344,88.31700134277344,89.24642944335938,88.84555015563964,90.15919891378368,87.5319013974956,-65.16356180572285
2023-04-12 00:00:00+00:00,89.51599884033203,89.51599884033203,89.3164291381836,88.91290016174317,90.218596681562,87.60720364192433,77.28608157395428
2023-04-13 00:00:00+00:00,90.05999755859375,90.05999755859375,89.38257162911552,89.03264999389648,90.29504417889487,87.7702558088981,143.67946248442504
2023-04-14 00:00:00+00:00,90.18699645996094,90.18699645996094,89.42414202008929,89.16119995117188,90.33682025697605,87.98557964536771,148.66621000855184
2023-04-17 00:00:00+00:00,89.90799713134766,89.90799713134766,89.51414162772042,89.25949974060059,90.32995449401929,88.18904498718189,101.35547990249906
2023-04-18 00:00:00+00:00,89.51100158691406,89.51100158691406,89.54357038225446,89.31665000915527,90.30564738884317,88.32765262946737,33.28952608093248
2023-04-19 00:00:00+00:00,90.02999877929688,90.02999877929688,89.64699881417411,89.36834983825683,90.39418907188083,88.34251060463284,107.8878806963531
2023-04-20 00:00:00+00:00,90.0979995727539,90.0979995727539,89.90142713274274,89.39199981689453,90.4635434287622,88.32045620502686,108.82470196829786
2023-04-21 00:00:00+00:00,90.01100158691406,90.01100158691406,89.97214181082589,89.44025001525878,90.53289154366303,88.34760848685454,86.21794514409385
2023-04-24 00:00:00+00:00,90.08999633789062,90.08999633789062,89.97642735072544,89.5184497833252,90.55817404586824,88.47872552078215,90.48591165563808
2023-04-25 00:00:00+00:00,90.5199966430664,90.5199966430664,90.0239988054548,89.6067497253418,90.6727454557074,88.5407539949762,140.30826626700812
2023-04-26 00:00:00+00:00,89.93699645996094,89.93699645996094,90.02814156668526,89.65449943542481,90.68771623882051,88.62128263202911,44.92647984432899
2023-04-27 00:00:00+00:00,90.22799682617188,90.22799682617188,90.13056945800781,89.71314926147461,90.73619986798154,88.69009865496768,83.30180912246124
2023-04-28 00:00:00+00:00,90.11900329589844,90.11900329589844,90.14328438895089,89.74699935913085,90.77705140714825,88.71694731111346,60.194927702089366
2023-05-01 00:00:00+00:00,89.97699737548828,89.97699737548828,90.12599836077008,89.79454917907715,90.7708607142405,88.8182376439138,32.593051144894915
2023-05-02 00:00:00+00:00,88.85299682617188,88.85299682617188,89.9605691092355,89.75734901428223,90.81837564455107,88.69632238401338,-143.0220346797689
2023-05-03 00:00:00+00:00,89.9489974975586,89.9489974975586,89.94042641775948,89.75999870300294,90.82274655832987,88.697250847676,29.758956768818095
2023-05-04 00:00:00+00:00,90.4540023803711,90.4540023803711,89.93099866594586,89.818798828125,90.89924473135207,88.73835292489792,103.16449563426852
2023-05-05 00:00:00+00:00,89.99600219726562,89.99600219726562,89.9394280569894,89.8533489227295,90.90851304991364,88.79818479554535,25.267958149692635
2023-05-08 00:00:00+00:00,89.97200012207031,89.97200012207031,89.9028570992606,89.88664894104004,90.91065788578915,88.86263999629092,16.987352359156308
2023-05-09 00:00:00+00:00,89.84500122070312,89.84500122070312,89.86371394566127,89.96304893493652,90.67416736957861,89.25193050029443,-35.41223055398447
2023-05-10 00:00:00+00:00,89.94000244140625,89.94000244140625,89.85842895507812,89.98424911499023,90.66383307200621,89.30466515797426,-15.002040324046142
2023-05-11 00:00:00+00:00,89.90399932861328,89.90399932861328,90.00857216971261,89.97644920349121,90.65595345213235,89.29694495485008,-24.52955042805052
2023-05-12 00:00:00+00:00,89.51300048828125,89.51300048828125,89.946286882673,89.94274940490723,90.64476749577582,89.24073131403864,-134.44359951844243
2023-05-15 00:00:00+00:00,89.0979995727539,89.0979995727539,89.75257219587054,89.90224952697754,90.69968349134024,89.10481556261485,-199.22602751214632
2023-05-16 00:00:00+00:00,89.36799621582031,89.36799621582031,89.66285705566406,89.89509925842285,90.70968452956092,89.08051398728477,-125.56790467602552
2023-05-17 00:00:00+00:00,89.33000183105469,89.33000183105469,89.5711430140904,89.86009941101074,90.70968085149778,89.0105179705237,-112.06188221550595
2023-05-18 00:00:00+00:00,89.27899932861328,89.27899932861328,89.49028560093471,89.81914939880372,90.69886690285108,88.93943189475635,-103.6586620189171
2023-05-19 00:00:00+00:00,89.05599975585938,89.05599975585938,89.36399950299945,89.77139930725097,90.70903658460878,88.83376202989317,-122.20275082065383
2023-05-22 00:00:00+00:00,89.49800109863281,89.49800109863281,89.30599975585938,89.74179954528809,90.67445246745888,88.8091466231173,-41.25812215032427
2023-05-23 00:00:00+00:00,89.4469985961914,89.4469985961914,89.29657091413226,89.68814964294434,90.55332350852862,88.82297577736006,-42.85583397998843
2023-05-24 00:00:00+00:00,89.125,89.125,89.30042811802456,89.64754981994629,90.53935384650526,88.75574579338732,-89.1303944695986
2023-05-25 00:00:00+00:00,88.83799743652344,88.83799743652344,89.22471400669643,89.57804985046387,90.49566631922757,88.66043338170017,-124.79097945297225
2023-05-26 00:00:00+00:00,88.6510009765625,88.6510009765625,89.12771388462612,89.50464973449706,90.47349412119706,88.53580534779707,-141.9853047849967
2023-05-29 00:00:00+00:00,87.76010131835938,87.76010131835938,88.91072845458984,89.39380493164063,90.6106375623221,88.17697230095916,-237.80484554492472
2023-05-30 00:00:00+00:00,88.3740005493164,88.3740005493164,88.81329999651227,89.36985511779785,90.6487768299229,88.09093340567281,-137.75482016256288
2023-05-31 00:00:00+00:00,88.66600036621094,88.66600036621094,88.69444274902344,89.30570526123047,90.59100637898108,88.02040414347987,-86.95929038189061
2023-06-01 00:00:00+00:00,88.322998046875,88.322998046875,88.53387124197823,89.19915504455567,90.43604956820263,87.9622605209087,-119.17348000101019
2023-06-02 00:00:00+00:00,88.44999694824219,88.44999694824219,88.43744223458427,89.12185478210449,90.34219374748056,87.90151581672842,-91.77260989586814
2023-06-05 00:00:00+00:00,88.13500213623047,88.13500213623047,88.33701433454242,89.0300048828125,90.2574311262886,87.80257863933642,-118.3175579682397
2023-06-06 00:00:00+00:00,88.2979965209961,88.2979965209961,88.28658512660435,88.95265464782715,90.15862123146331,87.74668806419098,-85.93348101509653
2023-06-07 00:00:00+00:00,88.19000244140625,88.19000244140625,88.3479995727539,88.86515464782715,90.02245148701721,87.7078578086371,-90.62841561533959
2023-06-08 00:00:00+00:00,88.37899780273438,88.37899780273438,88.34871346609933,88.78890457153321,89.85540051630629,87.72240862676013,-58.60480184298703
2023-06-09 00:00:00+00:00,88.9000015258789,88.9000015258789,88.38214220319476,88.75825462341308,89.77101051453405,87.7454987322921,21.69150430043306
2023-06-12 00:00:00+00:00,88.54000091552734,88.54000091552734,88.41314261300224,88.73035469055176,89.73440897473962,87.7263004063639,-29.734854122082083
2023-06-13 00:00:00+00:00,88.62300109863281,88.62300109863281,88.43785749162946,88.69310493469239,89.65180811243334,87.73440175695143,-11.897654263968052
2023-06-14 00:00:00+00:00,88.65299987792969,88.65299987792969,88.51185716901507,88.65925483703613,89.56987465441392,87.74863501965834,-1.1796380812519758
2023-06-15 00:00:00+00:00,88.88099670410156,88.88099670410156,88.5951429094587,88.63935470581055,89.50944254921235,87.76926686240874,48.501317333909114
2023-06-16 00:00:00+00:00,89.58699798583984,89.58699798583984,88.79471370152065,88.66590461730956,89.61805871748801,87.71375051713112,169.8765045411511
2023-06-19 00:00:00+00:00,89.55899810791016,89.55899810791016,88.96328517368862,88.66895446777343,89.63265164578135,87.70525728976551,162.37335524667722
2023-06-20 00:00:00+00:00,89.40399932861328,89.40399932861328,89.03528485979352,88.66680450439453,89.623358519884,87.71025048890507,135.52523081924812
2023-06-21 00:00:00+00:00,89.45500183105469,89.45500183105469,89.16599927629743,88.68330459594726,89.6835251905367,87.68308400135783,133.94519018526282
2023-06-22 00:00:00+00:00,89.98899841308594,89.98899841308594,89.36114174979073,88.7408546447754,89.89859856578641,87.58311072376438,181.32355230422567
2023-06-23 00:00:00+00:00,89.7229995727539,89.7229995727539,89.51399884905133,88.79445457458496,90.03124482739611,87.55766432177381,120.37865401420436
2023-06-26 00:00:00+00:00,89.2249984741211,89.2249984741211,89.56314195905414,88.86769943237304,90.01698051858088,87.71841834616521,48.47660705258961
2023-06-27 00:00:00+00:00,89.38099670410156,89.38099670410156,89.53371320452008,88.91804924011231,90.06449057710547,87.77160790311915,61.99169642918167
2023-06-28 00:00:00+00:00,89.77899932861328,89.77899932861328,89.56514195033482,88.97369918823242,90.17534935595846,87.77204902050637,100.56138324098977
2023-06-29 00:00:00+00:00,89.4800033569336,89.4800033569336,89.5759996686663,89.03154945373535,90.21252351362128,87.85057539384943,56.76812878056412
2023-06-30 00:00:00+00:00,89.10299682617188,89.10299682617188,89.52571323939732,89.06419944763184,90.21314905363957,87.9152498416241,5.195014818728053
2023-07-03 00:00:00+00:00,88.01300048828125,88.01300048828125,89.24342782156808,89.05809936523437,90.22890853885922,87.88729019160952,-138.07903665863302
2023-07-04 00:00:00+00:00,89.35199737548828,89.35199737548828,89.190427507673,89.11079940795898,90.23135809300554,87.99024072291242,34.10221149351492
2023-07-05 00:00:00+00:00,89.1240005493164,89.1240005493164,89.17599923270089,89.15749931335449,90.1909437823385,88.12405484437049,-5.315368278331242
2023-07-06 00:00:00+00:00,89.35900115966797,89.35900115966797,89.17285701206752,89.20649948120118,90.17544394735191,88.23755501505045,26.64950001939756
2023-07-07 00:00:00+00:00,90.06900024414062,90.06900024414062,89.21428571428571,89.26494941711425,90.29514533277805,88.23475350145046,135.4441656870322
2023-07-10 00:00:00+00:00,89.14900207519531,89.14900207519531,89.16699981689453,89.29539947509765,90.26986737876939,88.32093157142592,-27.169499070590344
2023-07-11 00:00:00+00:00,90.74700164794922,90.74700164794922,89.401857648577,89.40159950256347,90.51986902355425,88.28332998157269,237.53538810824963
2023-07-12 00:00:00+00:00,90.67500305175781,90.67500305175781,89.78214372907367,89.50269966125488,90.69889822660932,88.30650109590044,190.32130127244557
2023-07-13 00:00:00+00:00,91.23899841308594,91.23899841308594,90.05171530587333,89.6205997467041,91.00828562595848,88.23291386744972,221.2376770522363
2023-07-14 00:00:00+00:00,92.00499725341797,92.00499725341797,90.46328626360211,89.741499710083,91.49101566367098,87.99198375649503,239.04923105477488
2023-07-17 00:00:00+00:00,92.08399963378906,92.08399963378906,90.85257175990513,89.86774978637695,91.90291672709509,87.8325828456588,191.04572414720963
2023-07-18 00:00:00+00:00,92.13300323486328,92.13300323486328,91.14742933000836,90.00419998168945,92.26219079079848,87.74620917258042,159.05695593614442
2023-07-19 00:00:00+00:00,92.06400299072266,92.06400299072266,91.56385803222656,90.13465003967285,92.55468950526681,87.71461057407889,128.5662416228591
2023-07-20 00:00:00+00:00,91.8550033569336,91.8550033569336,91.7221439906529,90.22795028686524,92.7653799743023,87.69052059942817,98.8032251215191
2023-07-21 00:00:00+00:00,91.31500244140625,91.31500244140625,91.81357247488839,90.30755043029785,92.8779525387169,87.7371483218788,59.17977202351192
2023-07-24 00:00:00+00:00,90.22209930419922,90.22209930419922,91.66830117361886,90.35740547180175,92.87758783358042,87.83722311002309,-8.275331158654796
2023-07-25 00:00:00+00:00,90.43099975585938,90.43099975585938,91.44344438825335,90.40990562438965,92.88783696091406,87.93197428786524,1.3458526323371065
2023-07-26 00:00:00+00:00,90.37000274658203,90.37000274658203,91.19858769008091,90.43945579528808,92.89974109535179,87.97917049522438,-4.556430147457077
2023-07-27 00:00:00+00:00,90.70999908447266,90.70999908447266,90.99530138288226,90.50095558166504,92.92142826557968,88.0804828977504,14.195362348348821
2023-07-28 00:00:00+00:00,90.12899780273438,90.12899780273438,90.7188720703125,90.55225563049316,92.8900547786594,88.21445648232692,-30.326536173553137
2023-07-31 00:00:00+00:00,89.38999938964844,89.38999938964844,90.36672864641461,90.62110557556153,92.71210959856136,88.5301015525617,-95.25785866685955
2023-08-01 00:00:00+00:00,90.3550033569336,90.3550033569336,90.22958592006138,90.67125587463379,92.68061756339713,88.66189418587044,-25.982654453170003
2023-08-02 00:00:00+00:00,90.5260009765625,90.5260009765625,90.27300044468471,90.7413558959961,92.6167987526694,88.86591303932279,-19.114212958213432
2023-08-03 00:00:00+00:00,90.39299774169922,90.39299774169922,90.26757158551898,90.79305572509766,92.56203398542087,89.02407746477445,-37.33477214506645
2023-08-04 00:00:00+00:00,90.57499694824219,90.57499694824219,90.29685647147042,90.81835556030273,92.55796175067658,89.07874936992889,-23.28840108398116
2023-08-07 00:00:00+00:00,89.61599731445312,89.61599731445312,90.14057050432477,90.84170532226562,92.49748379263673,89.18592685189452,-120.11322295142269
2023-08-08 00:00:00+00:00,90.96600341796875,90.96600341796875,90.26014273507255,90.8526554107666,92.50869343924484,89.19661738228837,11.04793965880723
2023-08-09 00:00:00+00:00,90.66699981689453,90.66699981689453,90.44257136753627,90.85225524902344,92.50847788261981,89.19603261542707,-18.048251560300407
2023-08-10 00:00:00+00:00,90.88500213623047,90.88500213623047,90.5182854788644,90.83455543518066,92.48091250603974,89.18819836432158,5.07213241739418
2023-08-11 00:00:00+00:00,90.875,90.875,90.56814248221261,90.77805557250977,92.33014700673681,89.22596413828273,10.857426246453956
2023-08-14 00:00:00+00:00,90.08609771728516,90.08609771728516,90.52429962158203,90.67816047668457,92.1303042512666,89.22601670210254,-73.3968230368274
2023-08-15 00:00:00+00:00,90.64600372314453,90.64600372314453,90.53444344656808,90.60381050109864,91.88446292965567,89.3231580725416,6.1838933805466905
2023-08-16 00:00:00+00:00,90.64299774169922,90.64299774169922,90.68115779331752,90.53276023864746,91.61454689825875,89.45097357903616,19.29215822345693
2023-08-17 00:00:00+00:00,90.49099731445312,90.49099731445312,90.61329977852958,90.46455993652344,91.34941947864804,89.57970039439884,5.5270552480615525
2023-08-18 00:00:00+00:00,90.30599975585938,90.30599975585938,90.56172834123883,90.41410980224609,91.2048619425239,89.62335766196827,-25.202300295485646
2023-08-21 00:00:00+00:00,90.30500030517578,90.30500030517578,90.47887093680245,90.41825485229492,91.20563100424368,89.63087870034616,-26.82932890530573
2023-08-22 00:00:00+00:00,90.4800033569336,90.4800033569336,90.42244284493583,90.42070503234864,91.20855301390962,89.63285705078765,13.938202939577799
2023-08-23 00:00:00+00:00,90.03199768066406,90.03199768066406,90.41471426827567,90.40380477905273,91.21050780429985,89.59710175380562,-82.01817885764272
2023-08-24 00:00:00+00:00,89.59700012207031,89.59700012207031,90.26485661097935,90.34815483093261,91.21707998418925,89.47922967767597,-150.64603670208143
2023-08-25 00:00:00+00:00,89.16200256347656,89.16200256347656,90.05328587123326,90.29980506896973,91.31532363375531,89.28428650418415,-193.71455993678063
2023-08-28 00:00:00+00:00,89.0260009765625,89.0260009765625,89.84400068010602,90.28160514831544,91.37577881275108,89.18743148387979,-200.71035133463042
2023-08-29 00:00:00+00:00,89.43699645996094,89.43699645996094,89.71985735212054,90.2357048034668,91.39216180146201,89.0792478054716,-113.44062418171116
2023-08-30 00:00:00+00:00,89.59500122070312,89.59500122070312,89.61842891148159,90.18915481567383,91.37108071321643,89.00722891813123,-79.82484166366642
2023-08-31 00:00:00+00:00,90.31999969482422,90.31999969482422,89.59557124546596,90.18550491333008,91.36522913960242,89.00578068705774,18.176400323140587
2023-09-01 00:00:00+00:00,89.55400085449219,89.55400085449219,89.52728598458427,90.13445510864258,91.33144964476446,88.9374605725207,-75.80204148905308
2023-09-04 00:00:00+00:00,88.75070190429688,88.75070190429688,89.40638623918805,90.09119033813477,91.42214316315118,88.76023751311835,-160.12771903634743
2023-09-05 00:00:00+00:00,89.22200012207031,89.22200012207031,89.41495731898716,90.00399017333984,91.3220776705345,88.68590267614519,-91.65028090515573
2023-09-06 00:00:00+00:00,89.03700256347656,89.03700256347656,89.4165289742606,89.92249031066895,91.26922697360166,88.57575364773624,-99.68836073702207
2023-09-07 00:00:00+00:00,89.17900085449219,89.17900085449219,89.37967245919364,89.83719024658203,91.14271686547647,88.53166362768758,-75.49522019315185
2023-09-08 00:00:00+00:00,88.85800170898438,88.85800170898438,89.27438681466239,89.73634033203125,91.01566958290118,88.45701108116131,-103.05447854302778
2023-09-11 00:00:00+00:00,87.8093032836914,87.8093032836914,88.91571589878627,89.62250061035157,91.15160063737926,88.09340058332387,-193.62473905688736
2023-09-12 00:00:00+00:00,89.09100341796875,89.09100341796875,88.84957340785435,89.54475059509278,91.01159303891738,88.07790815126818,-51.484728962760414
2023-09-13 00:00:00+00:00,89.00700378417969,89.00700378417969,88.88618796212333,89.4629508972168,90.85234138171302,88.07356041272058,-55.13157285994784
2023-09-14 00:00:00+00:00,88.97100067138672,88.97100067138672,88.85033089773995,89.38695106506347,90.70396876557163,88.06993336455531,-53.913386706838395
2023-09-15 00:00:00+00:00,88.22799682617188,88.22799682617188,88.73475864955357,89.28305091857911,90.6224666462201,87.94363519093811,-139.12699972101814
2023-09-18 00:00:00+00:00,88.50399780273438,88.50399780273438,88.6383296421596,89.19300079345703,90.48443219369715,87.90156939321692,-97.87683703992717
2023-09-19 00:00:00+00:00,88.96299743652344,88.96299743652344,88.65332903180804,89.11715049743653,90.25995288307286,87.9743481118002,-25.41486822903785
2023-09-20 00:00:00+00:00,88.79100036621094,88.79100036621094,88.79357147216797,89.05510063171387,90.12092494454372,87.98927631888402,-48.09124627036968
2023-09-21 00:00:00+00:00,88.41799926757812,88.41799926757812,88.69742802211216,88.99615058898925,90.06618776516895,87.92611341280956,-104.95556824458723
2023-09-22 00:00:00+00:00,88.2770004272461,88.2770004272461,88.5931418282645,88.95190048217773,90.06537409314939,87.83842687120608,-113.07124880007875
2023-09-25 00:00:00+00:00,88.375,88.375,88.50799887520927,88.9193504333496,90.06139796766894,87.77730289903027,-85.12487057366666
2023-09-26 00:00:00+00:00,87.86199951171875,87.86199951171875,88.4557135445731,88.8406005859375,90.04771088079973,87.63349029107526,-143.3719832487961
2023-09-27 00:00:00+00:00,87.95600128173828,87.95600128173828,88.37742832728794,88.75865058898925,89.97263724243881,87.5446639355397,-115.12827716423955
2023-09-28 00:00:00+00:00,87.39299774169922,87.39299774169922,88.15314265659877,88.612300491333,89.73612916552243,87.48847181714358,-173.37835173702
2023-09-29 00:00:00+00:00,87.7979965209961,87.7979965209961,88.01128496442523,88.52450027465821,89.61235867716901,87.4366418721474,-104.72782662729459
2023-10-02 00:00:00+00:00,87.10299682617188,87.10299682617188,87.82342747279576,88.44211502075196,89.69490801152111,87.1893220299828,-171.62048132101762
2023-10-03 00:00:00+00:00,87.11699676513672,87.11699676513672,87.657712663923,88.33686485290528,89.66519934491457,87.00853036089599,-148.17276269362117
